"","ID1","DataType","ExptNumber","MouseID","strainName","sex","Date","birthDate","ExptDoneBy","Age(wks)","BodyWeight","DrugBottleStartWeight","WaterBottleStartWeight","DrugBottleEndWeight","WaterBottleEndWeight","MeasureDays","d7","d8","d9","d10","d11","d12","d13","Drug","DrugDose","DoseUnits","d14","d15","d16","d17","d18","d19","d20","d21","d22","d23","d24","d25","mg/kg formula check","MouseIDDateMaster","MouseIDDateMDTStatic","MouseIDDateQC","coatColor","origin","Group","nickname","SucrosePreference","OralMethPreference","DrugVolConsumed","WaterVolConsumed","DrugPreferenceScore","DrugMassConsumed","TestNumber"
"575",23768,"Oral methamphetamine","SUC0065","026498","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","F",2023-11-10,"8/2/2023 0:00:00","Marina_Misty",14.28,21.5,83.7,83.3,82.4,78.3,2,NA,NA,NA,NA,NA,NA,"Day 5-7","Methamphetamine Drinking ","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320785.11,"026498_11/10/2023","026498_11/10/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.3,5,0.206349206349206,0.00120930232558139,3
"576",23798,"Oral methamphetamine","SUC0065","026498","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","F",2023-11-12,"8/2/2023 0:00:00","Marina_Misty",14.57,22.2,82.4,78.3,81.7,71.8,2,NA,NA,NA,NA,NA,NA,"Day 7-9","Methamphetamine Drinking ","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303246.83,"026498_11/12/2023","026498_11/12/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",0.700000000000003,6.5,0.0972222222222226,0.000630630630630633,4
"577",23828,"Oral methamphetamine","SUC0065","026498","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","F",2023-11-14,"8/2/2023 0:00:00","Marina_Misty",14.85,22.2,83.7,71.8,82.9,65.3,2,NA,NA,NA,NA,NA,NA,"Day 9-11","Methamphetamine Drinking ","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312555.39,"026498_11/14/2023","026498_11/14/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",0.799999999999997,6.5,0.10958904109589,0.00144144144144144,5
"578",23858,"Oral methamphetamine","SUC0065","026498","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","F",2023-11-16,"8/2/2023 0:00:00","Marina_Misty",15.14,23.1,82.9,65.3,82.2,57.7,2,NA,NA,NA,NA,NA,NA,"Day 11-13","Methamphetamine Drinking ","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294994.79,"026498_11/16/2023","026498_11/16/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",0.700000000000003,7.59999999999999,0.0843373493975907,0.00121212121212122,6
"579",23709,"Oral methamphetamine","SUC0065","026499","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","F",2023-11-06,"8/2/2023 0:00:00","Marina_Misty",13.71,22,83.4,73.4,81.3,70.3,2,NA,NA,NA,NA,NA,NA,"Day 1-3","Methamphetamine Drinking ","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308200.92,"026499_11/6/2023","026499_11/6/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",2.10000000000001,3.10000000000001,0.403846153846154,0.000954545454545458,1
"580",23739,"Oral methamphetamine","SUC0065","026499","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","F",2023-11-08,"8/2/2023 0:00:00","Marina_Misty",14,22.8,81.3,70.3,78.4,66.3,2,NA,NA,NA,NA,NA,NA,"Day 3-5","Methamphetamine Drinking ","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279557.92,"026499_11/8/2023","026499_11/8/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",2.89999999999999,4,0.420289855072463,0.0012719298245614,2
"581",23769,"Oral methamphetamine","SUC0065","026499","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","F",2023-11-10,"8/2/2023 0:00:00","Marina_Misty",14.28,22.8,85,84.1,83.4,79.9,2,NA,NA,NA,NA,NA,NA,"Day 5-7","Methamphetamine Drinking ","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310921.06,"026499_11/10/2023","026499_11/10/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.59999999999999,4.2,0.275862068965516,0.00140350877192982,3
"582",23799,"Oral methamphetamine","SUC0065","026499","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","F",2023-11-12,"8/2/2023 0:00:00","Marina_Misty",14.57,23.5,83.4,79.9,82.2,74.6,2,NA,NA,NA,NA,NA,NA,"Day 7-9","Methamphetamine Drinking ","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291722.55,"026499_11/12/2023","026499_11/12/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.2,5.3,0.184615384615385,0.00102127659574468,4
"583",23829,"Oral methamphetamine","SUC0065","026499","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","F",2023-11-14,"8/2/2023 0:00:00","Marina_Misty",14.85,24.4,85.9,74.6,85.3,69,2,NA,NA,NA,NA,NA,NA,"Day 9-11","Methamphetamine Drinking ","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300297.97,"026499_11/14/2023","026499_11/14/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",0.600000000000009,5.60000000000001,0.0967741935483882,0.000983606557377063,5
"584",23859,"Oral methamphetamine","SUC0065","026499","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","F",2023-11-16,"8/2/2023 0:00:00","Marina_Misty",15.14,24.6,85.3,69,84.6,63.6,2,NA,NA,NA,NA,NA,NA,"Day 11-13","Methamphetamine Drinking ","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293348.79,"026499_11/16/2023","026499_11/16/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",0.699999999999989,5.4,0.114754098360654,0.0011382113821138,6
"585",23726,"Oral methamphetamine","SUC0068","026502","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","M",2023-11-06,"8/2/2023 0:00:00","Marina_Misty",13.71,29.5,85.6,76.3,83.4,72.5,2,NA,NA,NA,NA,NA,NA,"Day 1-3","Methamphetamine Drinking ","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242001.35,"026502_11/6/2023","026502_11/6/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",2.2,3.8,0.366666666666667,0.000745762711864408,1
"586",23756,"Oral methamphetamine","SUC0068","026502","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","M",2023-11-08,"8/2/2023 0:00:00","Marina_Misty",14,30,83.4,72.5,81,68.8,2,NA,NA,NA,NA,NA,NA,"Day 3-5","Methamphetamine Drinking ","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225179.99,"026502_11/8/2023","026502_11/8/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",2.40000000000001,3.7,0.39344262295082,0.000800000000000002,2
"587",23786,"Oral methamphetamine","SUC0068","026502","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","M",2023-11-10,"8/2/2023 0:00:00","Marina_Misty",14.28,30,84.3,68.8,83.5,63.9,2,NA,NA,NA,NA,NA,NA,"Day 5-7","Methamphetamine Drinking ","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234635,"026502_11/10/2023","026502_11/10/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",0.799999999999997,4.9,0.140350877192982,0.000533333333333332,3
"588",23816,"Oral methamphetamine","SUC0068","026502","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","M",2023-11-12,"8/2/2023 0:00:00","Marina_Misty",14.57,30.4,83.5,63.9,82.4,58.5,2,NA,NA,NA,NA,NA,NA,"Day 7-9","Methamphetamine Drinking ","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226328.94,"026502_11/12/2023","026502_11/12/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.09999999999999,5.4,0.169230769230769,0.000723684210526312,4
"589",23846,"Oral methamphetamine","SUC0068","026502","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","M",2023-11-14,"8/2/2023 0:00:00","Marina_Misty",14.85,30.7,83.7,84.5,82.7,79.4,2,NA,NA,NA,NA,NA,NA,"Day 9-11","Methamphetamine Drinking ","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225471.95,"026502_11/14/2023","026502_11/14/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1,5.09999999999999,0.163934426229508,0.00130293159609121,5
"590",23876,"Oral methamphetamine","SUC0068","026502","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","M",2023-11-16,"8/2/2023 0:00:00","Marina_Misty",15.14,30.4,82.7,79.4,81.9,75,2,NA,NA,NA,NA,NA,NA,"Day 11-13","Methamphetamine Drinking ","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222800.32,"026502_11/16/2023","026502_11/16/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",0.799999999999997,4.40000000000001,0.153846153846153,0.00105263157894736,6
"591",23727,"Oral methamphetamine","SUC0068","026503","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","M",2023-11-06,"8/2/2023 0:00:00","Marina_Misty",13.71,25.3,85.6,75.4,82.9,71.8,2,NA,NA,NA,NA,NA,NA,"Day 1-3","Methamphetamine Drinking ","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280483.81,"026503_11/6/2023","026503_11/6/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",2.7,3.60000000000001,0.428571428571428,0.00106719367588933,1
"592",23757,"Oral methamphetamine","SUC0068","026503","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","M",2023-11-08,"8/2/2023 0:00:00","Marina_Misty",14,26.7,82.9,71.8,81.2,67.7,2,NA,NA,NA,NA,NA,NA,"Day 3-5","Methamphetamine Drinking ","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252115.34,"026503_11/8/2023","026503_11/8/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.7,4.09999999999999,0.293103448275863,0.000636704119850188,2
"593",23787,"Oral methamphetamine","SUC0068","026503","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","M",2023-11-10,"8/2/2023 0:00:00","Marina_Misty",14.28,26.7,84,67.7,82.9,63.3,2,NA,NA,NA,NA,NA,NA,"Day 5-7","Methamphetamine Drinking ","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260808.98,"026503_11/10/2023","026503_11/10/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.09999999999999,4.4,0.199999999999999,0.000823970037453179,3
"594",23817,"Oral methamphetamine","SUC0068","026503","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","M",2023-11-12,"8/2/2023 0:00:00","Marina_Misty",14.57,27.1,82.9,63.3,81.8,57.8,2,NA,NA,NA,NA,NA,NA,"Day 7-9","Methamphetamine Drinking ","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250229.52,"026503_11/12/2023","026503_11/12/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.10000000000001,5.5,0.166666666666668,0.000811808118081187,4
"595",23847,"Oral methamphetamine","SUC0068","026503","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","M",2023-11-14,"8/2/2023 0:00:00","Marina_Misty",14.85,27.5,84.1,83.2,83.3,78.6,2,NA,NA,NA,NA,NA,NA,"Day 9-11","Methamphetamine Drinking ","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254746.55,"026503_11/14/2023","026503_11/14/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",0.800000000000011,4.59999999999999,0.14814814814815,0.00116363636363638,5
"596",23877,"Oral methamphetamine","SUC0068","026503","B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well","M",2023-11-16,"8/2/2023 0:00:00","Marina_Misty",15.14,28,83.3,78.6,82.8,73.7,2,NA,NA,NA,NA,NA,NA,"Day 11-13","Methamphetamine Drinking ","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246330.02,"026503_11/16/2023","026503_11/16/2023","yes","","Kumar Lab","","Ptpru","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",0.5,4.90000000000001,0.0925925925925925,0.000714285714285714,6
"597",23710,"Oral methamphetamine","SUC0066","026514","B6NJ-Shisa7-/- Cyfip2-S968F<J> Hom Breed Well","F",2023-11-06,"8/4/2023 0:00:00","Marina_Misty",13.42,26.5,83.4,73.4,78.2,70.9,2,NA,NA,NA,NA,NA,NA,"Day 1-3","Methamphetamine Drinking ","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246108.67,"026514_11/6/2023","026514_11/6/2023","yes","","Kumar Lab","","Shisa7","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",5.2,2.5,0.675324675324675,0.0019622641509434,1
"598",23740,"Oral methamphetamine","SUC0066","026514","B6NJ-Shisa7-/- Cyfip2-S968F<J> Hom Breed Well","F",2023-11-08,"8/4/2023 0:00:00","Marina_Misty",13.71,27.3,78.2,70.9,73.4,68.9,2,NA,NA,NA,NA,NA,NA,"Day 3-5","Methamphetamine Drinking ","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210252.01,"026514_11/8/2023","026514_11/8/2023","yes","","Kumar Lab","","Shisa7","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",4.8,2,0.705882352941176,0.00175824175824176,2
"599",23770,"Oral methamphetamine","SUC0066","026514","B6NJ-Shisa7-/- Cyfip2-S968F<J> Hom Breed Well","F",2023-11-10,"8/4/2023 0:00:00","Marina_Misty",14,27.3,84.2,85,79.8,83.5,2,NA,NA,NA,NA,NA,NA,"Day 5-7","Methamphetamine Drinking ","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246123.08,"026514_11/10/2023","026514_11/10/2023","yes","","Kumar Lab","","Shisa7","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",4.40000000000001,1.5,0.745762711864407,0.00322344322344323,3
"600",23800,"Oral methamphetamine","SUC0066","026514","B6NJ-Shisa7-/- Cyfip2-S968F<J> Hom Breed Well","F",2023-11-12,"8/4/2023 0:00:00","Marina_Misty",14.28,26.3,79.8,83.5,78.8,78.5,2,NA,NA,NA,NA,NA,NA,"Day 7-9","Methamphetamine Drinking ","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239096.61,"026514_11/12/2023","026514_11/12/2023","yes","","Kumar Lab","","Shisa7","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1,5,0.166666666666667,0.000760456273764259,4
"601",23830,"Oral methamphetamine","SUC0066","026514","B6NJ-Shisa7-/- Cyfip2-S968F<J> Hom Breed Well","F",2023-11-14,"8/4/2023 0:00:00","Marina_Misty",14.57,24.6,83.4,78.5,81.8,75.2,2,NA,NA,NA,NA,NA,NA,"Day 9-11","Methamphetamine Drinking ","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277321.97,"026514_11/14/2023","026514_11/14/2023","yes","","Kumar Lab","","Shisa7","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.60000000000001,3.3,0.326530612244899,0.00260162601626018,5
"602",23860,"Oral methamphetamine","SUC0066","026514","B6NJ-Shisa7-/- Cyfip2-S968F<J> Hom Breed Well","F",2023-11-16,"8/4/2023 0:00:00","Marina_Misty",14.85,26.3,81.8,75.2,81.2,68.7,2,NA,NA,NA,NA,NA,NA,"Day 11-13","Methamphetamine Drinking ","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252553.62,"026514_11/16/2023","026514_11/16/2023","yes","","Kumar Lab","","Shisa7","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",0.599999999999994,6.5,0.0845070422535204,0.000912547528517102,6
"603",23703,"Oral methamphetamine","SUC0063","026687","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","M",2023-11-06,"8/13/2023 0:00:00","Marina_Misty",12.14,29.5,84.6,76.2,80.3,74.1,2,NA,NA,NA,NA,NA,NA,"Day 1-3","Methamphetamine Drinking ","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230284.08,"026687_11/6/2023","026687_11/6/2023","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",4.30000000000001,2.09999999999999,0.671875000000001,0.00145762711864407,1
"604",23733,"Oral methamphetamine","SUC0063","026687","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","M",2023-11-08,"8/13/2023 0:00:00","Marina_Misty",12.42,29.5,80.3,74.1,76,72.6,2,NA,NA,NA,NA,NA,NA,"Day 3-5","Methamphetamine Drinking ","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206874.58,"026687_11/8/2023","026687_11/8/2023","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",4.3,1.5,0.741379310344828,0.00145762711864407,2
"605",23763,"Oral methamphetamine","SUC0063","026687","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","M",2023-11-10,"8/13/2023 0:00:00","Marina_Misty",12.71,29.5,84.3,72.6,80,70.9,2,NA,NA,NA,NA,NA,NA,"Day 5-7","Methamphetamine Drinking ","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228610.16,"026687_11/10/2023","026687_11/10/2023","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",4.3,1.7,0.716666666666666,0.00291525423728813,3
"606",23793,"Oral methamphetamine","SUC0063","026687","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","M",2023-11-12,"8/13/2023 0:00:00","Marina_Misty",13,30.3,80,70.9,75.8,68.8,2,NA,NA,NA,NA,NA,NA,"Day 7-9","Methamphetamine Drinking ","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200132.01,"026687_11/12/2023","026687_11/12/2023","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",4.2,2.10000000000001,0.666666666666666,0.00277227722772277,4
"607",23823,"Oral methamphetamine","SUC0063","026687","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","M",2023-11-14,"8/13/2023 0:00:00","Marina_Misty",13.28,30.1,84.2,68.8,79.5,67,2,NA,NA,NA,NA,NA,NA,"Day 9-11","Methamphetamine Drinking ","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222388.69,"026687_11/14/2023","026687_11/14/2023","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",4.7,1.8,0.723076923076924,0.00624584717607974,5
"608",23853,"Oral methamphetamine","SUC0063","026687","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","M",2023-11-16,"8/13/2023 0:00:00","Marina_Misty",13.57,30.4,79.5,67,76.2,64.1,2,NA,NA,NA,NA,NA,NA,"Day 11-13","Methamphetamine Drinking ","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199273.02,"026687_11/16/2023","026687_11/16/2023","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",3.3,2.90000000000001,0.532258064516128,0.00434210526315789,6
"609",23704,"Oral methamphetamine","SUC0064","026697","B6NJ-Ppfia3-/- Cyfip2-S968F<J> Hom Poor Breeders","M",2023-11-06,"8/8/2023 0:00:00","Marina_Misty",12.85,25.8,84.3,83.6,77.8,81.4,2,NA,NA,NA,NA,NA,NA,"Day 1-3","Methamphetamine Drinking ","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254207,"026697_11/6/2023","026697_11/6/2023","yes","","Kumar Lab","","Ppfia3","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",6.5,2.2,0.747126436781609,0.00251937984496124,1
"610",23734,"Oral methamphetamine","SUC0064","026697","B6NJ-Ppfia3-/- Cyfip2-S968F<J> Hom Poor Breeders","M",2023-11-08,"8/8/2023 0:00:00","Marina_Misty",13.14,26.2,77.8,81.4,76,72.6,2,NA,NA,NA,NA,NA,NA,"Day 3-5","Methamphetamine Drinking ","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225679.39,"026697_11/8/2023","026697_11/8/2023","yes","","Kumar Lab","","Ppfia3","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.8,8.8,0.169811320754717,0.000687022900763358,2
"611",23764,"Oral methamphetamine","SUC0064","026697","B6NJ-Ppfia3-/- Cyfip2-S968F<J> Hom Poor Breeders","M",2023-11-10,"8/8/2023 0:00:00","Marina_Misty",13.42,26.2,84.3,72.6,80.7,72,2,NA,NA,NA,NA,NA,NA,"Day 5-7","Methamphetamine Drinking ","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259656.85,"026697_11/10/2023","026697_11/10/2023","yes","","Kumar Lab","","Ppfia3","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",3.59999999999999,0.600000000000009,0.857142857142855,0.00274809160305343,3
