ID1	DataType	ExptNumber	MouseID	strainName	sex	Date	birthDate	ExptDoneBy	Age.wks.	BodyWeight	DrugBottleStartWeight	WaterBottleStartWeight	DrugBottleEndWeight	WaterBottleEndWeight	MeasureDays	d7	d8	d9	d10	d11	d12	d13	Drug	DrugDose	DoseUnits	d14	d15	d16	d17	d18	d19	d20	d21	d22	d23	d24	d25	mg.kg.formula.check	MouseIDDateMaster	MouseIDDateMDTStatic	MouseIDDateQC	coatColor	origin	Group	nickname	SucrosePreference	OralMethPreference	DrugVolConsumed	WaterVolConsumed	DrugPreferenceScore	DrugMassConsumed	TestNumber
22523	Sucrose	SUC0058	026332	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-09-29T00:00:00Z	7/29/2023 0:00:00	Marina	8.85	25.6	82.9	73.9	74.2	73	2							Day 3-5	Sucrose Drinking	0.25	percent	""	""											240280.45	026332_9/29/2023	026332_9/29/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	8.7	0.900000000000006	0.906249999999999	4.248046875e-05	2
22543	Sucrose	SUC0058	026332	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-01T00:00:00Z	7/29/2023 0:00:00	Marina	9.14	25.7	82.4	73	78.3	68.8	2							Day 5-7	Sucrose Drinking	0.5	percent	""	""											251047.47	026332_10/1/2023	026332_10/1/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.10000000000001	4.2	0.493975903614458	3.98832684824904e-05	3
22563	Sucrose	SUC0058	026332	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-03T00:00:00Z	7/29/2023 0:00:00	Marina	9.42	26.1	81.6	68.8	71	68	2							Day 7-9	Sucrose Drinking	2	percent	""	""											221977.01	026332_10/3/2023	026332_10/3/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	10.6	0.799999999999997	0.929824561403509	0.000406130268199234	4
22504	Sucrose	SUC0058	026333	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-09-27T00:00:00Z	7/29/2023 0:00:00	Marina	8.57	27.1	83.4	85.1	82.8	84.5	2							Day 1-3	Both water bottles	0	Percent	""	""											254816.25	026333_9/27/2023	026333_9/27/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	0.600000000000009	0.599999999999994	0.500000000000006	0	1
22524	Sucrose	SUC0058	026333	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-09-29T00:00:00Z	7/29/2023 0:00:00	Marina	8.85	22.5	82.7	84.5	72.6	82.5	2							Day 3-5	Sucrose Drinking	0.25	percent	""	""											266845.31	026333_9/29/2023	026333_9/29/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	10.1	2	0.834710743801653	5.61111111111112e-05	2
22544	Sucrose	SUC0058	026333	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-01T00:00:00Z	7/29/2023 0:00:00	Marina	9.14	27.1	82.1	82.5	74	81.5	2							Day 5-7	Sucrose Drinking	0.5	percent	""	""											224184.49	026333_10/1/2023	026333_10/1/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	8.09999999999999	1	0.89010989010989	7.47232472324723e-05	3
22564	Sucrose	SUC0058	026333	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-03T00:00:00Z	7/29/2023 0:00:00	Marina	9.42	27.2	83	81.5	72.9	80.9	2							Day 7-9	Sucrose Drinking	2	percent	""	""											222452.2	026333_10/3/2023	026333_10/3/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	10.1	0.599999999999994	0.94392523364486	0.000371323529411765	4
22505	Sucrose	SUC0058	026334	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-09-27T00:00:00Z	7/29/2023 0:00:00	Marina	8.57	24.5	81.8	81.4	77.6	73.6	2							Day 1-3	Both water bottles	0	Percent	""	""											259088.98	026334_9/27/2023	026334_9/27/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.2	7.80000000000001	0.35	0	1
22525	Sucrose	SUC0058	026334	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-09-29T00:00:00Z	7/29/2023 0:00:00	Marina	8.85	25.3	83	73.6	74.5	72	2							Day 3-5	Sucrose Drinking	0.25	percent	""	""											244407.12	026334_9/29/2023	026334_9/29/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	8.5	1.59999999999999	0.841584158415842	4.199604743083e-05	2
22545	Sucrose	SUC0058	026334	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-01T00:00:00Z	7/29/2023 0:00:00	Marina	9.14	25.1	83.5	72	77.5	67.8	2							Day 5-7	Sucrose Drinking	0.5	percent	""	""											257818.72	026334_10/1/2023	026334_10/1/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	6	4.2	0.588235294117647	5.97609561752988e-05	3
22565	Sucrose	SUC0058	026334	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-03T00:00:00Z	7/29/2023 0:00:00	Marina	9.42	25.6	81.7	67.8	73.1	66.2	2							Day 7-9	Sucrose Drinking	2	percent	""	""											233291.77	026334_10/3/2023	026334_10/3/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	8.60000000000001	1.59999999999999	0.843137254901961	0.0003359375	4
22506	Sucrose	SUC0058	026335	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-09-27T00:00:00Z	7/29/2023 0:00:00	Marina	8.57	23.3	81.6	82.9	80.2	78.6	2							Day 1-3	Both water bottles	0	Percent	""	""											280872.1	026335_9/27/2023	026335_9/27/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.39999999999999	4.30000000000001	0.245614035087718	0	1
22526	Sucrose	SUC0058	026335	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-09-29T00:00:00Z	7/29/2023 0:00:00	Marina	8.85	23.1	83.6	78.6	78	77.3	2							Day 3-5	Sucrose Drinking	0.25	percent	""	""											282285.7	026335_9/29/2023	026335_9/29/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.59999999999999	1.3	0.811594202898551	3.03030303030303e-05	2
22546	Sucrose	SUC0058	026335	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-01T00:00:00Z	7/29/2023 0:00:00	Marina	9.14	23.8	83.4	77.3	77.1	76.4	2							Day 5-7	Sucrose Drinking	0.5	percent	""	""											270173.96	026335_10/1/2023	026335_10/1/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	6.30000000000001	0.899999999999992	0.875000000000001	6.61764705882354e-05	3
22566	Sucrose	SUC0058	026335	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-03T00:00:00Z	7/29/2023 0:00:00	Marina	9.42	24.3	82.4	76.4	73.5	75.3	2							Day 7-9	Sucrose Drinking	2	percent	""	""											249234.57	026335_10/3/2023	026335_10/3/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	8.90000000000001	1.10000000000001	0.889999999999999	0.000366255144032922	4
22507	Sucrose	SUC0058	026336	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-09-27T00:00:00Z	7/29/2023 0:00:00	Marina	8.57	23.7	83.3	82.4	81.4	79.4	2							Day 1-3	Both water bottles	0	Percent	""	""											286102.12	026336_9/27/2023	026336_9/27/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.89999999999999	3	0.387755102040815	0	1
22527	Sucrose	SUC0058	026336	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-09-29T00:00:00Z	7/29/2023 0:00:00	Marina	8.85	23.6	83.3	79.4	78.3	77.9	2							Day 3-5	Sucrose Drinking	0.25	percent	""	""											276372.47	026336_9/29/2023	026336_9/29/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5	1.5	0.769230769230769	2.64830508474576e-05	2
22547	Sucrose	SUC0058	026336	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-01T00:00:00Z	7/29/2023 0:00:00	Marina	9.14	24	82.5	77.9	77.1	77.2	2							Day 5-7	Sucrose Drinking	0.5	percent	""	""											265031.25	026336_10/1/2023	026336_10/1/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.40000000000001	0.700000000000003	0.885245901639344	5.62500000000001e-05	3
22567	Sucrose	SUC0058	026336	B6NJ-KCNH3-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-03T00:00:00Z	7/29/2023 0:00:00	Marina	9.42	23.8	83.2	77.2	77	76.3	2							Day 7-9	Sucrose Drinking	2	percent	""	""											269176.47	026336_10/3/2023	026336_10/3/2023	yes	""	Kumar Lab	""	KCNH3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	6.2	0.900000000000006	0.873239436619718	0.000260504201680672	4
23414	Sucrose	SUC0065	026497	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	F	2023-10-25T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12	24.1	81.6	81.6	78.8	79.9	2							Day 1-3	Both water bottles	0	Percent	""	""											266808.29	026497_10/25/2023	026497_10/25/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.8	1.69999999999999	0.622222222222224	0	1
23444	Sucrose	SUC0065	026497	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	F	2023-10-27T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12.28	22.7	81.9	79.9	75.6	79.2	2							Day 3- 5	Sucrose Drinking	0.25	percent	""	""											272759.46	026497_10/27/2023	026497_10/27/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	6.30000000000001	0.700000000000003	0.9	3.46916299559472e-05	2
23474	Sucrose	SUC0065	026497	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	F	2023-10-29T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12.57	23.1	82.7	79.2	78.4	78.4	2							Day 5- 7	Sucrose Drinking	0.5	percent	""	""											280678.76	026497_10/29/2023	026497_10/29/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.3	0.799999999999997	0.843137254901961	4.65367965367965e-05	3
23504	Sucrose	SUC0065	026497	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	F	2023-10-31T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12.85	22.1	84.4	78.4	75.4	77.6	2							Day 7-9 	Sucrose Drinking	2	percent	""	""											287952.94	026497_10/31/2023	026497_10/31/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	9	0.800000000000011	0.918367346938774	0.000407239819004525	4
23415	Sucrose	SUC0065	026498	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	F	2023-10-25T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12	21.7	80.4	80.8	75.3	79.2	2							Day 1-3	Both water bottles	0	Percent	""	""											278991.7	026498_10/25/2023	026498_10/25/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.10000000000001	1.59999999999999	0.761194029850747	0	1
23445	Sucrose	SUC0065	026498	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	F	2023-10-27T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12.28	21.1	81.3	79.2	76.9	76.7	2							Day 3- 5	Sucrose Drinking	0.25	percent	""	""											296301.9	026498_10/27/2023	026498_10/27/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.39999999999999	2.5	0.637681159420289	2.60663507109004e-05	2
23475	Sucrose	SUC0065	026498	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	F	2023-10-29T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12.57	20.1	79.7	76.7	73.8	76.1	2							Day 5- 7	Sucrose Drinking	0.5	percent	""	""											292629.83	026498_10/29/2023	026498_10/29/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.90000000000001	0.600000000000009	0.907692307692307	7.33830845771145e-05	3
23505	Sucrose	SUC0065	026498	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	F	2023-10-31T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12.85	20.7	83.1	76.1	70.6	74.8	2							Day 7-9 	Sucrose Drinking	2	percent	""	""											283423.17	026498_10/31/2023	026498_10/31/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	12.5	1.3	0.905797101449276	0.000603864734299517	4
23416	Sucrose	SUC0065	026499	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	F	2023-10-25T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12	22.6	82.7	82.1	78.3	81.1	2							Day 1-3	Both water bottles	0	Percent	""	""											286522.56	026499_10/25/2023	026499_10/25/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.40000000000001	1	0.814814814814815	0	1
23446	Sucrose	SUC0065	026499	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	F	2023-10-27T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12.28	21.7	83	81.1	78.5	79.3	2							Day 3- 5	Sucrose Drinking	0.25	percent	""	""											300253.44	026499_10/27/2023	026499_10/27/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.5	1.8	0.714285714285715	2.59216589861751e-05	2
23476	Sucrose	SUC0065	026499	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	F	2023-10-29T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12.57	21.3	86	79.3	82	78	2							Day 5- 7	Sucrose Drinking	0.5	percent	""	""											331079.82	026499_10/29/2023	026499_10/29/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4	1.3	0.754716981132076	4.69483568075117e-05	3
23506	Sucrose	SUC0065	026499	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	F	2023-10-31T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12.85	21.5	83.6	78	75.2	77.2	2							Day 7-9 	Sucrose Drinking	2	percent	""	""											292405.56	026499_10/31/2023	026499_10/31/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	8.39999999999999	0.799999999999997	0.91304347826087	0.000390697674418604	4
23433	Sucrose	SUC0068	026502	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-25T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12	28.2	82.2	81.1	80.4	81.2	2							Day 1-3	Both water bottles	0	Percent	""	""											234357.43	026502_10/25/2023	026502_10/25/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.8	-0.100000000000009	1.05882352941177	0	1
23463	Sucrose	SUC0068	026502	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-27T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12.28	25.1	82.6	81.2	76	79.6	2							Day 3- 5	Sucrose Drinking	0.25	percent	""	""											250103.58	026502_10/27/2023	026502_10/27/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	6.59999999999999	1.60000000000001	0.804878048780487	3.28685258964143e-05	2
23493	Sucrose	SUC0068	026502	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-29T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12.57	28.2	82.5	79.6	77.7	78.7	2							Day 5- 7	Sucrose Drinking	0.5	percent	""	""											227313.8	026502_10/29/2023	026502_10/29/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.8	0.899999999999992	0.842105263157896	4.25531914893617e-05	3
23523	Sucrose	SUC0068	026502	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-31T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12.85	28	84.2	78.7	76.1	77.7	2							Day 7-9 	Sucrose Drinking	2	percent	""	""											228843.55	026502_10/31/2023	026502_10/31/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	8.10000000000001	1	0.89010989010989	0.000289285714285715	4
23434	Sucrose	SUC0068	026503	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-25T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12	26.5	83.3	82.3	81.7	82.5	2							Day 1-3	Both water bottles	0	Percent	""	""											256815.46	026503_10/25/2023	026503_10/25/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.59999999999999	-0.200000000000003	1.14285714285715	0	1
23464	Sucrose	SUC0068	026503	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-27T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12.28	23.6	83.6	82.5	82.9	82	2							Day 3- 5	Sucrose Drinking	0.25	percent	""	""											293662.7	026503_10/27/2023	026503_10/27/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	0.699999999999989	0.5	0.583333333333329	3.70762711864401e-06	2
23494	Sucrose	SUC0068	026503	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-29T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12.57	21.7	84.9	82	76.5	80.1	2							Day 5- 7	Sucrose Drinking	0.5	percent	""	""											299301.83	026503_10/29/2023	026503_10/29/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	8.40000000000001	1.90000000000001	0.815533980582524	9.67741935483872e-05	3
23524	Sucrose	SUC0068	026503	B6NJ-Ptpru-/- Cyfip2-S968F<J> Hom Breed Well	M	2023-10-31T00:00:00Z	8/2/2023 0:00:00	Marina_Misty	12.85	25.4	83.9	80.1	76.4	79.1	2							Day 7-9 	Sucrose Drinking	2	percent	""	""											252360.65	026503_10/31/2023	026503_10/31/2023	yes	""	Kumar Lab	""	Ptpru	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	7.5	1	0.882352941176471	0.000295275590551181	4
23417	Sucrose	SUC0066	026514	B6NJ-Shisa7-/- Cyfip2-S968F<J> Hom Breed Well	F	2023-10-25T00:00:00Z	8/4/2023 0:00:00	Marina_Misty	11.71	25.8	83.6	82.2	79.8	80.1	2							Day 1-3	Both water bottles	0	Percent	""	""											258576.76	026514_10/25/2023	026514_10/25/2023	yes	""	Kumar Lab	""	Shisa7	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.8	2.10000000000001	0.644067796610169	0	1
23447	Sucrose	SUC0066	026514	B6NJ-Shisa7-/- Cyfip2-S968F<J> Hom Breed Well	F	2023-10-27T00:00:00Z	8/4/2023 0:00:00	Marina_Misty	12	25.9	83.5	80.1	80.3	77.7	2							Day 3- 5	Sucrose Drinking	0.25	percent	""	""											258882.25	026514_10/27/2023	026514_10/27/2023	yes	""	Kumar Lab	""	Shisa7	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.2	2.39999999999999	0.571428571428573	1.54440154440155e-05	2
23477	Sucrose	SUC0066	026514	B6NJ-Shisa7-/- Cyfip2-S968F<J> Hom Breed Well	F	2023-10-29T00:00:00Z	8/4/2023 0:00:00	Marina_Misty	12.28	26.4	79.9	77.7	75.1	76.5	2							Day 5- 7	Sucrose Drinking	0.5	percent	""	""											227291.3	026514_10/29/2023	026514_10/29/2023	yes	""	Kumar Lab	""	Shisa7	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.80000000000001	1.2	0.8	4.54545454545456e-05	3
23507	Sucrose	SUC0066	026514	B6NJ-Shisa7-/- Cyfip2-S968F<J> Hom Breed Well	F	2023-10-31T00:00:00Z	8/4/2023 0:00:00	Marina_Misty	12.57	25.3	83.9	76.5	76.4	75.9	2							Day 7-9 	Sucrose Drinking	2	percent	""	""											253358.12	026514_10/31/2023	026514_10/31/2023	yes	""	Kumar Lab	""	Shisa7	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	7.5	0.599999999999994	0.925925925925927	0.000296442687747036	4
